vehicle_record_id,observation_id,batch_no,model_code,brand,common_name,energy_type,source,stage,record_quality,source_vehicle_type,vehicle_category,vehicle_subcategory,analysis_scope,catalog_no,source_section,length_mm,width_mm,height_mm,wheelbase_mm,curb_weight_kg,curb_weight_num,battery_capacity_kwh,battery_capacity_num,battery_mass_kg,battery_mass_num,ev_range_km,ev_range_num,battery_type,battery_chemistry,battery_chemistry_cn,motor_power_kw,motor_count,motor_total_peak_kw,single_multi_motor,cell_supplier,pack_supplier,cell_supplier_group,pack_supplier_group,vertical_integration_flag,range_extender,seat_count,approx_energy_consumption_kwh_100km,battery_energy_density_wh_kg,km_per_kwh,battery_mass_ratio_pct,variant_count,vehicle_tax_match_flag,purchase_tax_match_flag,metric_scope,source_detail,source_tax
401:JX6491,401:JX6491:confirmed,401,JX6491,江铃,江铃 E福顺,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,61,一、汽车生产企业,,,,,1780/1810/1920/1950/1720/1745/1775,1780.0,41.86/53.58,41.86,299±9/385,299.0,300/350,300.0,,,,,,,,,,,,,,,14.0,140.0,7.17,16.8,1,0,1,全数据,,纯电动汽车
401:JX6497,401:JX6497:confirmed,401,JX6497,福特,EQUATOR,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,61,一、汽车生产企业,,,,,2060,2060.0,18.404,18.404,170,170.0,100,100.0,,,,,,,,,,,,,,,18.4,108.3,5.43,8.3,1,0,1,全数据,,插电式混合动力汽车
401:JX6508,401:JX6508:confirmed,401,JX6508,福特,,插电式增程混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,61,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
401:JX6521,401:JX6521:confirmed,401,JX6521,江铃,江铃 E福顺,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,61,一、汽车生产企业,,,,,1950/1990/2005/2045/1865/1885/1920/1910/1930/1960,1950.0,53.58,53.58,370±11,370.0,320,320.0,,,,,,,,,,,,,,,16.7,144.8,5.97,19.0,1,0,1,全数据,,纯电动汽车
401:JXW1031,401:JXW1031:confirmed,401,JXW1031,江西五十铃,,,eidc,confirmed,high,多用途货车,passenger_vehicle,suv_mpv,in_scope,61,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:LMC5150X,401:LMC5150X:confirmed,401,LMC5150X,享呗,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十九)104,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:LZ6460,401:LZ6460:confirmed,401,LZ6460,东风,雷霆、星海X5、星海T5 PLUS、星海T5,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,91,一、汽车生产企业,,,,,1800,1800.0,64.445,64.445,495,495.0,530（CLTC）,530.0,,,,,,,,,,,,,,,12.2,130.2,8.22,27.5,1,0,1,全数据,,纯电动汽车
401:LZ6520,401:LZ6520:confirmed,401,LZ6520,东风,V9,插电式混合动力,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,91,一、汽车生产企业,,,,,2325/2390/2415,2325.0,34.944,34.944,270,270.0,160,160.0,,,,,,,,,,,,,,,21.8,129.4,4.58,11.6,1,0,1,全数据,,插电式混合动力汽车
401:LZR5030X,401:LZR5030X:confirmed,401,LZR5030X,览众之星,,插电式混合动力,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(三)83,一、汽车生产企业,,,,,3068,3068.0,37.11,37.11,247,247.0,115,115.0,,,,,,,,,,,,,,,32.3,150.2,3.1,8.1,1,1,0,全数据,,插电式混合动力商用车
401:LZW6402,401:LZW6402:confirmed,401,LZW6402,宝骏,悦也plus,纯电动,eidc,confirmed,high,纯电动运动型乘用车,passenger_vehicle,suv_mpv,in_scope,92,一、汽车生产企业,,,,,1255,1255.0,31.9,31.9,242,242.0,310（CLTC）,310.0,,,,,,,,,,,,,,,10.3,131.8,9.72,19.3,1,0,1,全数据,,纯电动汽车
401:LZW6453,401:LZW6453:confirmed,401,LZW6453,五菱,五菱荣光,纯电动,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,92,一、汽车生产企业,,,,,1335/1365,1335.0,32.6,32.6,259,259.0,310（CLTC）,310.0,,,,,,,,,,,,,,,10.5,125.9,9.51,19.4,1,0,1,全数据,,纯电动汽车
401:LZW6500,401:LZW6500:confirmed,401,LZW6500,五菱,五菱扬光,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,92,一、汽车生产企业,,,,,1595,1595.0,43.53,43.53,310,310.0,340（CLTC）,340.0,,,,,,,,,,,,,,,12.8,140.4,7.81,19.4,1,0,1,全数据,,纯电动汽车
401:LZW6550,401:LZW6550:confirmed,401,LZW6550,五菱,,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,92,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:LZX5100X,401:LZX5100X:confirmed,401,LZX5100X,华悦达,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)114,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:LZX5240X,401:LZX5240X:confirmed,401,LZX5240X,华悦达,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)114,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:MBK5038X,401:MBK5038X:confirmed,401,MBK5038X,麦卡佰客,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)556,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:MR7151,401:MR7151:confirmed,401,MR7151,吉利,,,eidc,confirmed,high,轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:MRN5100X,401:MRN5100X:confirmed,401,MRN5100X,阿娜蕥,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十九)94,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:NAL7000,401:NAL7000:confirmed,401,NAL7000,萤火虫,萤火虫,纯电动,eidc,confirmed,high,换电式纯电动轿车,passenger_vehicle,sedan,in_scope,214,一、汽车生产企业,,,,,1492,1492.0,42.1,42.1,314,314.0,420（CLTC）,420.0,,,,,,,,,,,,,,,10.0,134.1,9.98,21.0,1,0,1,全数据,,纯电动汽车
401:NEQ6430,401:NEQ6430:confirmed,401,NEQ6430,奇瑞,X3,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,174,一、汽车生产企业,,,,,1722,1722.0,50.79,50.79,400,400.0,401,401.0,,,,,,,,,,,,,,,12.7,127.0,7.9,23.2,1,0,1,全数据,,纯电动汽车
401:NEQ6440,401:NEQ6440:confirmed,401,NEQ6440,奇瑞,X3,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,174,一、汽车生产企业,,,,,1722,1722.0,50.79,50.79,400,400.0,401,401.0,,,,,,,,,,,,,,,12.7,127.0,7.9,23.2,1,0,1,全数据,,纯电动汽车
401:NEQ6450,401:NEQ6450:confirmed,401,NEQ6450,奇瑞,X3L,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,174,一、汽车生产企业,,,,,1905/1933,1905.0,33.679,33.679,284,284.0,150,150.0,,,,,,,,,,,,,,,22.5,118.6,4.45,14.9,1,1,1,全数据,,插电式混合动力乘用车
401:NEQ6490,401:NEQ6490:confirmed,401,NEQ6490,爱咖,V27,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,174,一、汽车生产企业,,,,,2266/2285,2266.0,34.317,34.317,285,285.0,145,145.0,,,,,,,,,,,,,,,23.7,120.4,4.23,12.6,1,1,1,全数据,,插电式混合动力乘用车
401:NEQ6510,401:NEQ6510:confirmed,401,NEQ6510,爱咖,V27,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,174,一、汽车生产企业,,,,,2316/2335,2316.0,34.317,34.317,285,285.0,145,145.0,,,,,,,,,,,,,,,23.7,120.4,4.23,12.3,1,1,1,全数据,,插电式混合动力乘用车
401:NEQ7001,401:NEQ7001:confirmed,401,NEQ7001,奇瑞,eQ1,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,174,一、汽车生产企业,,,,,920,920.0,25.056,25.056,200,200.0,271,271.0,,,,,,,,,,,,,,,9.2,125.3,10.82,21.7,1,0,1,全数据,,纯电动汽车
401:NHQ6530,401:NHQ6530:confirmed,401,NHQ6530,小鹏,小鹏X9,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,140,一、汽车生产企业,,,,,2740,2740.0,110,110.0,622,622.0,710,710.0,,,,,,,,,,,,,,,15.5,176.8,6.45,22.7,1,0,1,全数据,,纯电动汽车
401:NHQ7001,401:NHQ7001:confirmed,401,NHQ7001,小鹏,小鹏M03,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,140,一、汽车生产企业,,,,,1675,1675.0,51.8,51.8,375,375.0,540/510/500/520/490/485,540.0,,,,,,,,,,,,,,,9.6,138.1,10.42,22.4,1,0,1,全数据,,纯电动汽车
401:NJ6500,401:NJ6500:confirmed,401,NJ6500,依维柯,聚星,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,44,一、汽车生产企业,,,,,2450/2480,2450.0,77,77.0,528±15.8,528.0,427,427.0,,,,,,,,,,,,,,,18.0,145.8,5.55,21.6,1,0,1,全数据,,纯电动汽车
401:NJ6540,401:NJ6540:confirmed,401,NJ6540,依维柯,聚星,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,44,一、汽车生产企业,,,,,2640/2710/2775,2640.0,88.8,88.8,588±17.6,588.0,436,436.0,,,,,,,,,,,,,,,20.4,151.0,4.91,22.3,1,0,1,全数据,,纯电动汽车
401:NJL6553,401:NJL6553:confirmed,401,NJL6553,创维,,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,142,一、汽车生产企业,,,,,2800,2800.0,55.64,55.64,420,420.0,165,165.0,,,,,,,,,,,,,,,33.7,132.5,2.97,15.0,1,0,1,全数据,,插电式混合动力汽车
401:QCJ6500,401:QCJ6500:confirmed,401,QCJ6500,方程豹,方程豹钛7,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,,,,,2480,2480.0,35.624,35.624,302,302.0,130,130.0,,,,,,,,,,,,,,,27.4,118.0,3.65,12.2,1,1,1,全数据,,插电式混合动力乘用车
401:SC1038,401:SC1038:confirmed,401,SC1038,长安,,插电式增程混合动力,eidc,confirmed,high,插电式增程混合动力多用途货车,passenger_vehicle,suv_mpv,in_scope,22,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
401:SC6468,401:SC6468:confirmed,401,SC6468,长安,睿行EM60Ⅱ,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,22,一、汽车生产企业,,,,,1540,1540.0,41.86,41.86,299±9,299.0,320,320.0,,,,,,,,,,,,,,,13.1,140.0,7.64,19.4,1,0,1,全数据,,纯电动汽车
401:SC6510,401:SC6510:confirmed,401,SC6510,长安,G318,插电式混合动力,eidc,confirmed,high,插电式增程混合动力运动型乘用车,passenger_vehicle,suv_mpv,in_scope,96,一、汽车生产企业,,,,,2452,2452.0,35.07,35.07,287,287.0,138,138.0,,,,,,,,,,,,,,,25.4,122.2,3.93,11.7,1,1,1,全数据,,插电式混合动力乘用车
401:SC7000,401:SC7000:confirmed,401,SC7000,长安,,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,96,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:SDS5042X,401:SDS5042X:confirmed,401,SDS5042X,舜德,,纯电动,eidc,confirmed,high,纯电动旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)116,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:SDS5044X,401:SDS5044X:confirmed,401,SDS5044X,舜德,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)116,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:SH6541,401:SH6541:confirmed,401,SH6541,大通,MILA 1,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,41,一、汽车生产企业,,,,,2100,2100.0,50.23,50.23,352,352.0,240,240.0,,,,,,,,,,,,,,,20.9,142.7,4.78,16.8,1,0,1,全数据,,插电式混合动力汽车
401:SQR2040,401:SQR2040:confirmed,401,SQR2040,捷途,,插电式混合动力,eidc,confirmed,high,插电式混合动力越野乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
401:SQR6480,401:SQR6480:confirmed,401,SQR6480,捷途,山海T2,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,,,,,2194/2237,2194.0,43.244,43.244,315,315.0,162,162.0,,,,,,,,,,,,,,,26.7,137.3,3.75,14.4,1,1,1,全数据,,插电式混合动力乘用车
401:SQR6500,401:SQR6500:confirmed,401,SQR6500,星途,山海T2,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,,,,,2183/2208/2226,2183.0,26.7,26.7,242±7.2,242.0,100,100.0,,,,,,,,,,,,,,,26.7,110.3,3.75,11.1,1,1,1,全数据,,插电式混合动力乘用车
401:SQR6501,401:SQR6501:confirmed,401,SQR6501,星途,ET7,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,,,,,2200,2200.0,97.682,97.682,524,524.0,726,726.0,,,,,,,,,,,,,,,13.5,186.4,7.43,23.8,1,0,1,全数据,,纯电动汽车
401:SQR6520,401:SQR6520:confirmed,401,SQR6520,奇瑞,风云T11,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,,,,,2635,2635.0,39.816,39.816,320,320.0,175,175.0,,,,,,,,,,,,,,,22.8,124.4,4.4,12.1,1,1,1,全数据,,插电式混合动力乘用车
401:SQR7000,401:SQR7000:confirmed,401,SQR7000,星途,,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,119,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:SY6535,401:SY6535:confirmed,401,SY6535,金杯,,,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,33,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:VWA6501,401:VWA6501:confirmed,401,VWA6501,大众汽车,ID.UNYX 与众08,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,212,一、汽车生产企业,,,,,2360,2360.0,95.04,95.04,670.7,670.7,700,700.0,,,,,,,,,,,,,,,13.6,141.7,7.37,28.4,1,0,1,全数据,,纯电动汽车
401:WHJ6451,401:WHJ6451:confirmed,401,WHJ6451,凯翼,江豚E5,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,137,一、汽车生产企业,,,,,1530/1550,1530.0,36.8,36.8,299±9,299.0,296,296.0,,,,,,,,,,,,,,,12.4,123.1,8.04,19.5,1,0,1,全数据,,纯电动汽车
401:WHJ6520,401:WHJ6520:confirmed,401,WHJ6520,凯翼,江豚E7,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,137,一、汽车生产企业,,,,,1730/1755,1730.0,50.386,50.386,382±11.4,382.0,368,368.0,,,,,,,,,,,,,,,13.7,131.9,7.3,22.1,1,0,1,全数据,,纯电动汽车
401:WHP5044X,401:WHP5044X:confirmed,401,WHP5044X,卫航,,插电式混合动力,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(十)121,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
401:WLP5030X,401:WLP5030X:confirmed,401,WLP5030X,沃勒创精,,插电式混合动力,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(二)41,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
401:WTF5130X,401:WTF5130X:confirmed,401,WTF5130X,威尔特芬,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)241,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:XYT5031X,401:XYT5031X:confirmed,401,XYT5031X,新逾捷,,插电式混合动力,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(二十一)44,一、汽车生产企业,,,,,2895,2895.0,32.855,32.855,207±6,207.0,135,135.0,,,,,,,,,,,,,,,24.3,158.7,4.11,7.2,1,0,1,全数据,,插电式混合动力汽车
401:XYT5036X,401:XYT5036X:confirmed,401,XYT5036X,新逾捷,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二十一)44,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:YDL5061X,401:YDL5061X:confirmed,401,YDL5061X,拓锐斯特,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十)150,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:YSD5040X,401:YSD5040X:confirmed,401,YSD5040X,驿路亦家,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十)163,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:YSZ5040X,401:YSZ5040X:confirmed,401,YSZ5040X,双专,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二十一)23,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:ZN1030,401:ZN1030:confirmed,401,ZN1030,日产(NISSAN),,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途货车底盘,passenger_vehicle,suv_mpv,in_scope,72,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
401:ZN1032,401:ZN1032:confirmed,401,ZN1032,日产(NISSAN),,,eidc,confirmed,high,多用途货车,passenger_vehicle,suv_mpv,in_scope,72,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:ZN1036,401:ZN1036:confirmed,401,ZN1036,东风,,,eidc,confirmed,high,两用燃料多用途货车,passenger_vehicle,suv_mpv,in_scope,72,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:ZN1037,401:ZN1037:confirmed,401,ZN1037,东风,,,eidc,confirmed,high,多用途货车底盘,passenger_vehicle,suv_mpv,in_scope,72,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:ZN1039,401:ZN1039:confirmed,401,ZN1039,日产(NISSAN),,,eidc,confirmed,high,多用途货车底盘,passenger_vehicle,suv_mpv,in_scope,72,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
401:ZQZ5188X,401:ZQZ5188X:confirmed,401,ZQZ5188X,中汽,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十一)37,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
402:AAK5031X,402:AAK5031X:confirmed,402,AAK5031X,中星凯悦,,纯电动,eidc,confirmed,high,纯电动旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)232,民用改装车生产企业,,,,,2070,2070.0,53.58,53.58,370,370.0,280,280.0,,,,,,,,,,,,,,,19.1,144.8,5.23,17.9,1,0,1,全数据,,纯电动汽车
402:AHC6460,402:AHC6460:confirmed,402,AHC6460,埃安(AION),埃安N60,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,216,一、汽车生产企业,,,,,1850,1850.0,69.753,69.753,473,473.0,630,630.0,,,,,,,,,,,,,,,11.1,147.5,9.03,25.6,1,0,1,全数据,,纯电动汽车
402:AHC6500,402:AHC6500:confirmed,402,AHC6500,昊铂,昊铂S600,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,216,一、汽车生产企业,,,,,2350,2350.0,36.028,36.028,284,284.0,170,170.0,,,,,,,,,,,,,,,21.2,126.9,4.72,12.1,1,1,1,全数据,,插电式混合动力乘用车
402:AHC7000,402:AHC7000:confirmed,402,AHC7000,埃安(AION),RT,纯电动,eidc,confirmed,high,换电式纯电动轿车,passenger_vehicle,sedan,in_scope,216,一、汽车生产企业,,,,,1685,1685.0,55.979,55.979,415,415.0,505,505.0,,,,,,,,,,,,,,,11.1,134.9,9.02,24.6,1,0,1,全数据,,纯电动汽车
402:APW5040X,402:APW5040X:confirmed,402,APW5040X,奥拓福,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(六)74,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
402:APW5041X,402:APW5041X:confirmed,402,APW5041X,奥拓福,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(六)74,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
402:BAW2033,402:BAW2033:confirmed,402,BAW2033,二一二,,,eidc,confirmed,high,越野乘用车,passenger_vehicle,suv_mpv,in_scope,9,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
402:BAW6521,402:BAW6521:confirmed,402,BAW6521,锐胜,锐胜王牌E-M7,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,9,一、汽车生产企业,,,,,2210,2210.0,80.96,80.96,595±10,595.0,505,505.0,,,,,,,,,,,,,,,16.0,136.1,6.24,26.9,1,0,1,全数据,,纯电动汽车
402:BJ1037,402:BJ1037:confirmed,402,BJ1037,福田,,插电式混合动力,eidc,confirmed,high,多用途货车,passenger_vehicle,suv_mpv,in_scope,9,一、汽车生产企业,,,,,2650,2650.0,32.855,32.855,207±6,207.0,125(NEDC),125.0,,,,,,,,,,,,,,,26.3,158.7,3.8,7.8,1,0,1,全数据,,插电式混合动力汽车
402:BJ2030,402:BJ2030:confirmed,402,BJ2030,北京,BJ40e,插电式混合动力,eidc,confirmed,high,插电式增程混合动力越野乘用车,passenger_vehicle,suv_mpv,in_scope,11,一、汽车生产企业,,,,,2690,2690.0,49.4,49.4,310,310.0,170,170.0,,,,,,,,,,,,,,,29.1,159.4,3.44,11.5,1,1,1,全数据,,插电式混合动力乘用车
402:BJ6460,402:BJ6460:confirmed,402,BJ6460,北京,魔方;魔方e,插电式混合动力,eidc,confirmed,high,混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,11,一、汽车生产企业,,,,,1600,1600.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,全数据,,节能乘用车
402:BJ6470,402:BJ6470:confirmed,402,BJ6470,北京,BJ30e;BJ30e旅行家,纯电动,eidc,confirmed,high,混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,11,一、汽车生产企业,,,,,1695,1695.0,74.4,74.4,552,552.0,630,630.0,,,,,,,,,,,,,,,11.8,134.8,8.47,32.6,1,1,1,全数据,,节能乘用车
402:BJ6530,402:BJ6530:confirmed,402,BJ6530,极狐,ARCFOX,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,11,一、汽车生产企业,,,,,2525,2525.0,36.0,36.0,286,286.0,166,166.0,,,,,,,,,,,,,,,21.7,125.9,4.61,11.3,1,1,1,全数据,,插电式混合动力乘用车
402:BMW6462,402:BMW6462:confirmed,402,BMW6462,宝马(BMW),创新纯电动BMW iX1,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,33,一、汽车生产企业,,,,,1948,1948.0,66.45,66.45,447,447.0,510,510.0,,,,,,,,,,,,,,,13.0,148.7,7.67,22.9,1,0,1,全数据,,纯电动汽车
402:BQ1035,402:BQ1035:confirmed,402,BQ1035,田野,,,eidc,confirmed,high,多用途货车,passenger_vehicle,suv_mpv,in_scope,19,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
402:BQ1036,402:BQ1036:confirmed,402,BQ1036,田野,,,eidc,confirmed,high,多用途货车,passenger_vehicle,suv_mpv,in_scope,19,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
402:BYD6480,402:BYD6480:confirmed,402,BYD6480,比亚迪,比亚迪海狮06,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,108,一、汽车生产企业,,,,,1930,1930.0,26.628,26.628,220,220.0,143,143.0,,,,,,,,,,,,,,,18.6,121.0,5.37,11.4,1,1,1,全数据,,插电式混合动力乘用车
402:BYD6490,402:BYD6490:confirmed,402,BYD6490,比亚迪,比亚迪唐,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,,,,,2180,2180.0,26.628,26.628,220,220.0,120,120.0,,,,,,,,,,,,,,,22.2,121.0,4.51,10.1,1,1,1,全数据,,插电式混合动力乘用车
