标签类型,标签,2023_pct,2024_pct,2025_pct,2026_pct,大盘_pct,2023_tgi,2024_tgi,2025_tgi,2026_tgi,大盘_tgi,Δ2023→2024_pct,Δ2023→2024_tgi,Δ2024→2025_pct,Δ2024→2025_tgi,Δ2025→2026_pct,Δ2025→2026_tgi,Δ23→26_pct,Δ23→26_tgi,2023_大盘差_pct,2023_大盘差_tgi,2024_大盘差_pct,2024_大盘差_tgi,2025_大盘差_pct,2025_大盘差_tgi,2026_大盘差_pct,2026_大盘差_tgi
电商品牌成交偏好,sobam索邦,0.58,0.64,0.8,0.76,0.99,147.03208120260695,164.62872000066577,197.36705558234328,190.31032546828024,245.52880792786388,0.06000000000000005,17.59663879805882,0.16000000000000003,32.73833558167752,-0.040000000000000036,-7.056730114063043,0.18000000000000005,43.278244265673294,-0.41000000000000003,-98.49672672525693,-0.35,-80.90008792719811,-0.18999999999999995,-48.1617523455206,-0.22999999999999998,-55.21848245958364
电商品牌成交偏好,sopami,0.0,0.03,0.022,0.0,0.015,,516.5546310705532,361.2452240359625,,251.35400745201616,0.03,,-0.008,-155.30940703459072,-0.022,,0.0,,-0.015,,0.015,265.20062361853707,0.006999999999999999,109.89121658394635,-0.015,
电商品牌成交偏好,starbucks星巴克,0.42,0.15,0.13,0.13,0.06,1755.4063250527108,643.4644581107931,539.9973943069666,520.6901403041236,241.08083950646576,-0.27,-1111.9418669419179,-0.01999999999999999,-103.46706380382648,0.0,-19.307254002843024,-0.29,-1234.7161847485872,0.36,1514.325485546245,0.09,402.38361860432735,0.07,298.9165548005009,0.07,279.60930079765785
电商品牌成交偏好,submarine潜水艇,0.11,0.061,0.067,0.042,0.043,648.162876048061,380.14653847509646,398.7752113653259,256.3448428266354,255.7069658850362,-0.049,-268.0163375729645,0.006000000000000005,18.62867289022944,-0.025,-142.43036853869052,-0.068,-391.8180332214256,0.067,392.4559101630248,0.018000000000000002,124.43957259006027,0.024000000000000007,143.0682454802897,-0.000999999999999994,0.6378769415991883
电商品牌成交偏好,tasogare隅田川,0.053,0.091,0.067,0.085,0.051,266.49798744334214,468.9019898278821,327.9200188665932,421.59393713695295,248.62369330256195,0.038,202.40400238453998,-0.023999999999999994,-140.98197096128894,0.018000000000000002,93.67391827035976,0.03200000000000001,155.0959496936108,0.0020000000000000018,17.874294140780194,0.04,220.27829652532017,0.016000000000000007,79.29632556403124,0.03400000000000001,172.970243834391
电商品牌成交偏好,timage彩棠,0.37,0.3,0.42,0.51,0.34,284.9995537155797,238.78829097600257,317.28714934726156,386.45400585549805,253.09010617735748,-0.07,-46.21126273957711,0.12,78.49885837125899,0.09000000000000002,69.16685650823649,0.14,101.45445213991837,0.02999999999999997,31.909447538222196,-0.040000000000000036,-14.301815201354913,0.07999999999999996,64.19704316990408,0.16999999999999998,133.36389967814057
电商品牌成交偏好,tonlion唐狮,0.0,0.0,0.022,0.0,0.024,,,232.73643351917903,,249.15944192006668,0.0,,0.022,,-0.022,,0.0,,-0.024,,-0.024,,-0.0020000000000000018,-16.423008400887653,-0.024,
电商品牌成交偏好,usmile,0.84,0.85,0.6,0.76,0.39,567.3284954306165,582.2902706254702,392.67307287884336,504.84440497061235,252.10203678177703,0.010000000000000009,14.961775194853658,-0.25,-189.6171977466268,0.16000000000000003,112.17133209176899,-0.07999999999999996,-62.484090460004154,0.44999999999999996,315.22645864883947,0.45999999999999996,330.1882338436931,0.20999999999999996,140.57103609706633,0.37,252.74236818883531
电商品牌成交偏好,uwant就选,0.26,0.34,0.13,0.25,0.099,690.614821819325,891.0979878650735,339.91465012273534,655.522447811007,252.0036660364973,0.08000000000000002,200.48316604574848,-0.21000000000000002,-551.1833377423382,0.12,315.6077976882717,-0.010000000000000009,-35.09237400831796,0.161,438.6111557828277,0.24100000000000002,639.0943218285762,0.031,87.91098408623805,0.151,403.51878177450976
电商品牌成交偏好,uzis,0.053,0.061,0.11,0.0,0.087,158.19311488219216,185.5600413270183,324.4220198083249,,254.20016493302705,0.008,27.366926444826134,0.049,138.86197848130658,-0.11,,-0.053,,-0.033999999999999996,-96.00705005083489,-0.025999999999999995,-68.64012360600876,0.023000000000000007,70.22185487529782,-0.087,
电商品牌成交偏好,vivo,0.26,0.15,0.16,0.13,0.085,797.3389090394288,467.6380543589996,457.8505446952792,378.4117693938108,250.08309354868112,-0.11000000000000001,-329.7008546804292,0.010000000000000009,-9.787509663720414,-0.03,-79.43877530146841,-0.13,-418.927139645618,0.175,547.2558154907476,0.06499999999999999,217.5549608103185,0.075,207.7674511465981,0.045,128.32867584512968
电商品牌成交偏好,watercome水之蔻,0.42,0.37,0.42,0.34,0.6,183.552533431644,161.47992146159254,178.80379780471654,145.1880293417995,252.6304586155063,-0.04999999999999999,-22.07261197005147,0.04999999999999999,17.323876343124,-0.07999999999999996,-33.61576846291703,-0.07999999999999996,-38.3645040898445,-0.18,-69.0779251838623,-0.22999999999999998,-91.15053715391377,-0.18,-73.82666081078978,-0.25999999999999995,-107.44242927370681
电商品牌成交偏好,whisper护舒宝,0.32,0.3,0.29,0.17,0.24,338.1608817464648,330.55140252039837,300.516423160952,178.32101834228112,252.7209157952655,-0.020000000000000018,-7.609479226066412,-0.010000000000000009,-30.034979359446368,-0.11999999999999997,-122.19540481867088,-0.15,-159.83986340418366,0.08000000000000002,85.43996595119927,0.06,77.83048672513286,0.04999999999999999,47.79550736568649,-0.06999999999999998,-74.39989745298439
电商品牌成交偏好,witsBB健敏思,0.16,0.4,0.16,0.17,0.2,203.5699081049687,517.3715763560481,194.82429251595036,214.69540255303107,252.9872221073056,0.24000000000000002,313.8016682510794,-0.24000000000000002,-322.54728384009775,0.010000000000000009,19.87111003708071,0.010000000000000009,11.12549444806237,-0.04000000000000001,-49.417314002336894,0.2,264.3843542487425,-0.04000000000000001,-58.16292959135524,-0.03,-38.291819554274525
电商品牌成交偏好,wowo喔喔,0.16,0.18,0.089,0.085,0.057,702.8654140694075,824.4589872269652,384.3825397932125,370.6391932358276,248.19911485376824,0.01999999999999999,121.59357315755767,-0.091,-440.07644743375266,-0.00399999999999999,-13.743346557384939,-0.075,-332.22622083357993,0.10300000000000001,454.66629921563924,0.123,576.2598723731969,0.031999999999999994,136.18342493944428,0.028000000000000004,122.44007838205934
电商品牌成交偏好,wps,0.0,0.0,0.0,0.0,0.0009,,,,,217.5951921083233,0.0,,0.0,,0.0,,0.0,,-0.0009,,-0.0009,,-0.0009,,-0.0009,
电商品牌成交偏好,xiabutou鲜捕头,0.21,0.15,0.16,0.25,0.13,377.4838155039976,276.742102751146,270.949982157479,447.8783015696618,234.11608702749805,-0.06,-100.74171275285164,0.010000000000000009,-5.7921205936669935,0.09,176.92831941218282,0.04000000000000001,70.39448606566418,0.07999999999999999,143.36772847649956,0.01999999999999999,42.626015723647924,0.03,36.83389512998093,0.12,213.76221454216375
电商品牌成交偏好,yearcon意尔康,0.053,0.03,0.089,0.042,0.035,392.7175040015611,230.3282172762136,644.307211257081,310.6352139522537,250.55969300853783,-0.023,-162.38928672534752,0.059,413.9789939808674,-0.04699999999999999,-333.6719973048273,-0.010999999999999996,-82.0822900493074,0.017999999999999995,142.15781099302328,-0.0050000000000000044,-20.231475732324242,0.05399999999999999,393.7475182485432,0.006999999999999999,60.07552094371587
电商品牌成交偏好,yiwaeye伊娃爱,0.32,0.37,0.29,0.34,0.14,588.1281348454556,689.8725086030282,522.6570339279821,620.2704900682053,256.22541856559064,0.04999999999999999,101.74437375757259,-0.08000000000000002,-167.21547467504615,0.050000000000000044,97.6134561402232,0.020000000000000018,32.14235522274964,0.18,331.902716279865,0.22999999999999998,433.6470900374376,0.14999999999999997,266.4316153623914,0.2,364.04507150261463
电商品牌成交偏好,yololand有乐岛,0.16,0.15,0.22,0.085,0.15,271.30887457288264,265.2037354028894,370.9330128828354,143.06821814892083,251.76907332863,-0.010000000000000009,-6.105139169993265,0.07,105.729277479946,-0.135,-227.86479473391455,-0.075,-128.2406564239618,0.010000000000000009,19.539801244252658,0.0,13.434662074259393,0.07,119.1639395542054,-0.06499999999999999,-108.70085517970915
电商品牌成交偏好,yoose有色,0.26,0.091,0.25,0.21,0.062,1096.527184481183,385.8669130196744,989.4522164303958,867.3409081211228,251.39346914604528,-0.169,-710.6602714615085,0.159,603.5853034107213,-0.04000000000000001,-122.111308309273,-0.05000000000000002,-229.18627636006022,0.198,845.1337153351377,0.028999999999999998,134.47344387362915,0.188,738.0587472843505,0.148,615.9474389750775
电商品牌成交偏好,your pure羽素,0.47,0.67,0.6,0.8,0.5,245.23147462949152,351.5792767375524,301.7520340722345,409.503604287202,253.86805644333612,0.20000000000000007,106.34780210806088,-0.07000000000000006,-49.8272426653179,0.20000000000000007,107.7515702149675,0.33000000000000007,164.27212965771048,-0.030000000000000027,-8.6365818138446,0.17000000000000004,97.71122029421628,0.09999999999999998,47.88397762889838,0.30000000000000004,155.63554784386588
电商品牌成交偏好,yunbaby孕贝,0.053,0.0,0.022,0.0,0.047,296.00339748838195,,121.40859626516831,,255.44579492459283,-0.053,,0.022,,-0.022,,-0.053,,0.005999999999999998,40.55760256378912,-0.047,,-0.025,-134.03719865942452,-0.047,
电商品牌成交偏好,zwilling双立人,0.0,0.061,0.089,0.042,0.027,,560.161924275294,783.4827437781922,377.73491509833343,242.20304388598032,0.061,,0.027999999999999997,223.3208195028982,-0.04699999999999999,-405.7478286798588,0.042,,-0.027,,0.034,317.9588803893137,0.062,541.279699892212,0.015000000000000003,135.5318712123531
电商品牌成交偏好,éifini伊芙丽,0.11,0.18,0.067,0.042,0.081,336.73141286597905,592.4773805805202,207.17036612417584,133.17541669807042,250.23230222835392,0.06999999999999999,255.7459677145411,-0.11299999999999999,-385.3070144563443,-0.025,-73.99494942610542,-0.068,-203.55599616790863,0.028999999999999998,86.49911063762514,0.09899999999999999,342.2450783521663,-0.013999999999999999,-43.06193610417807,-0.039,-117.0568855302835
电商品牌成交偏好,’SEIFINI诗凡黎,0.11,0.091,0.0,0.0,0.035,782.7385988795797,688.6124920694833,,,250.43048864236297,-0.019000000000000003,-94.12610681009642,-0.091,,0.0,,-0.11,,0.075,532.3081102372167,0.055999999999999994,438.1820034271203,-0.035,,-0.035,
电商品牌成交偏好,⁣Peterson’s Lab毕生之研,0.16,0.24,0.31,0.3,0.18,227.70162393172956,356.1244139562509,435.8385598362358,420.25543690322394,255.82969111837363,0.07999999999999999,128.42279002452136,0.07,79.71414587998487,-0.010000000000000009,-15.58312293301185,0.13999999999999999,192.55381297149438,-0.01999999999999999,-28.128067186644074,0.06,100.29472283787729,0.13,180.00886871786216,0.12,164.4257457848503
电商品牌成交偏好,一只鱼,0.9,1.01,1.14,1.06,0.94,247.8327340928898,282.15683419699894,304.9528276710824,288.28376330568017,251.86447437824847,0.10999999999999999,34.324100104109135,0.1299999999999999,22.795993474083446,-0.07999999999999985,-16.66906436540222,0.16000000000000003,40.45102921279036,-0.039999999999999925,-4.031740285358666,0.07000000000000006,30.29235981875047,0.19999999999999996,53.088353292833915,0.1200000000000001,36.419288927431694
电商品牌成交偏好,一本,1.32,1.04,0.89,1.23,0.97,342.243568650781,272.98645037255034,224.5991044872597,314.02462987386184,245.74701333735624,-0.28,-69.25711827823068,-0.15000000000000002,-48.38734588529064,0.33999999999999997,89.42552538660215,-0.09000000000000008,-28.218938776919174,0.3500000000000001,96.49655531342478,0.07000000000000006,27.2394370351941,-0.07999999999999996,-21.14790885009654,0.26,68.2776165365056
电商品牌成交偏好,七小七,0.68,0.55,0.45,0.34,0.48,365.5434092274554,296.8485952522292,230.6632162118044,177.93280290393477,250.81313545797545,-0.13,-68.69481397522623,-0.10000000000000003,-66.18537904042478,-0.10999999999999999,-52.73041330786964,-0.34,-187.61060632352064,0.20000000000000007,114.73027376947996,0.07000000000000006,46.03545979425374,-0.02999999999999997,-20.149919246171038,-0.13999999999999996,-72.88033255404068
电商品牌成交偏好,七年五季,0.11,0.15,0.16,0.17,0.089,302.6023182510754,443.6894956058705,434.4032213485579,478.7101920060946,249.3000674653784,0.039999999999999994,141.08717735479507,0.010000000000000009,-9.286274257312584,0.010000000000000009,44.30697065753668,0.06000000000000001,176.10787375501917,0.021000000000000005,53.30225078569703,0.061,194.3894281404921,0.07100000000000001,185.10315388317952,0.08100000000000002,229.4101245407162
电商品牌成交偏好,万唯中考,0.37,0.21,0.42,0.42,0.27,345.78683021349974,202.80344866001073,384.9610155872651,390.73366947982737,244.66072716849072,-0.16,-142.983381553489,0.21,182.15756692725435,0.0,5.772653892562289,0.04999999999999999,44.94683926632763,0.09999999999999998,101.12610304500902,-0.060000000000000026,-41.85727850847999,0.14999999999999997,140.30028841877436,0.14999999999999997,146.07294231133665
电商品牌成交偏好,三全,0.21,0.15,0.29,0.38,0.24,217.04012725871408,159.11712961457224,289.3184557125455,386.27178004695145,237.2436216609364,-0.06,-57.922997644141844,0.13999999999999999,130.20132609797324,0.09000000000000002,96.95332433440598,0.17,169.23165278823737,-0.03,-20.203494402222333,-0.09,-78.12649204636418,0.04999999999999999,52.07483405160906,0.14,149.02815838601504
电商品牌成交偏好,三資堂,7.06,7.26,7.65,7.71,6.11,297.37742134323133,309.77547905333785,312.2123332068765,319.48098024457715,250.33790528961367,0.20000000000000018,12.398057710106514,0.39000000000000057,2.436854153538661,0.05999999999999961,7.268647037700646,0.6500000000000004,22.10355890134582,0.9499999999999993,47.03951605361766,1.1499999999999995,59.437573763724174,1.54,61.874427917262835,1.5999999999999996,69.14307495496348
电商品牌成交偏好,三青漆,0.053,0.0,0.045,0.042,0.036,383.4598818017634,,314.5594028216297,303.31253690470385,253.46242409084653,-0.053,,0.045,,-0.0029999999999999957,-11.246865916925856,-0.010999999999999996,-80.14734489705955,0.017,129.99745771091688,-0.036,,0.009000000000000001,61.09697873078318,0.006000000000000005,49.85011281385732
电商品牌成交偏好,上海药皂,0.053,0.03,0.022,0.0,0.03,439.103036115642,257.533261131866,180.10226802435955,,242.42865784235423,-0.023,-181.56977498377597,-0.008,-77.43099310750648,-0.022,,-0.053,,0.023,196.67437827328777,0.0,15.1046032895118,-0.008,-62.32638981799468,-0.03,
电商品牌成交偏好,不集,4.27,3.87,3.79,4.57,2.44,450.2976802914751,414.0809958598684,387.6290832903969,474.9073310433679,249.9688868848386,-0.39999999999999947,-36.21668443160672,-0.08000000000000007,-26.45191256947146,0.7800000000000002,87.27824775297097,0.3000000000000007,24.609650751892787,1.8299999999999996,200.3287934066365,1.4300000000000002,164.11210897502977,1.35,137.6601964055583,2.1300000000000003,224.93844415852928
电商品牌成交偏好,世喜,0.26,0.3,0.2,0.085,0.25,277.2731852190441,325.2406006824994,204.7072002318061,87.72801246302302,254.89573468995545,0.03999999999999998,47.967415463455325,-0.09999999999999998,-120.5334004506933,-0.115,-116.97918776878308,-0.175,-189.54517275602106,0.010000000000000009,22.377450529088634,0.04999999999999999,70.34486599254396,-0.04999999999999999,-50.18853445814935,-0.16499999999999998,-167.16772222693243
电商品牌成交偏好,东方文澜,0.68,0.46,0.56,0.34,0.59,273.1889326676638,184.87487590106076,215.48274518124063,132.97811227023143,230.172120494546,-0.22000000000000003,-88.31405676660302,0.10000000000000003,30.60786928017987,-0.22000000000000003,-82.5046329110092,-0.34,-140.21082039743234,0.09000000000000008,43.016812173117785,-0.12999999999999995,-45.29724459348523,-0.029999999999999916,-14.689375313305362,-0.24999999999999994,-97.19400822431456
电商品牌成交偏好,东方树叶,0.63,0.24,0.2,0.21,0.13,1249.621052709654,488.600561317304,384.4079303485929,411.8485288538782,251.2301942870833,-0.39,-761.0204913923499,-0.03999999999999998,-104.19263096871111,0.009999999999999981,27.440598505285266,-0.42000000000000004,-837.7725238557757,0.5,998.3908584225705,0.10999999999999999,237.37036703022073,0.07,133.17773606150962,0.07999999999999999,160.61833456679489
电商品牌成交偏好,丝飘,1.11,1.34,1.0,1.06,1.48,188.32514166185945,231.4240938409337,165.52144298205766,177.3370354875694,245.20277048647188,0.22999999999999998,43.098952179074246,-0.3400000000000001,-65.90265085887603,0.06000000000000005,11.815592505511745,-0.050000000000000044,-10.988106174290039,-0.3699999999999999,-56.87762882461243,-0.1399999999999999,-13.778676645538184,-0.48,-79.68132750441421,-0.41999999999999993,-67.86573499890247
电商品牌成交偏好,两三事,0.16,0.12,0.067,0.13,0.032,1284.6953614853005,1004.629160788154,526.9299669860217,1016.179860617743,252.62298936750983,-0.04000000000000001,-280.06620069714654,-0.05299999999999999,-477.6991938021323,0.063,489.2498936317213,-0.03,-268.51550086755753,0.128,1032.0723721177906,0.088,752.0061714206441,0.035,274.30697761851184,0.098,763.5568712502331
电商品牌成交偏好,中乔,0.0,0.12,0.067,0.21,0.18,,177.83274915404868,93.27362602859584,299.79562824764145,250.353633005542,0.12,,-0.05299999999999999,-84.55912312545284,0.143,206.5220022190456,0.21,,-0.18,,-0.06,-72.52088385149332,-0.11299999999999999,-157.08000697694615,0.03,49.44199524209944
电商品牌成交偏好,中康,0.11,0.091,0.11,0.13,0.1,258.1661066609553,227.12104185247472,264.7231829001264,306.30981415661853,250.2049995387036,-0.019000000000000003,-31.04506480848056,0.019000000000000003,37.602141047651685,0.020000000000000004,41.586631256492126,0.020000000000000004,48.14370749566325,0.009999999999999995,7.96110712225169,-0.009000000000000008,-23.08395768622887,0.009999999999999995,14.518183361422814,0.03,56.10481461791494
电商品牌成交偏好,丸丫,0.26,0.24,0.25,0.25,0.14,485.83109668069017,455.9027158427502,438.3900939482526,461.14444645114975,256.48546064187144,-0.020000000000000018,-29.928380837939983,0.010000000000000009,-17.512621894497556,0.0,22.75435250289712,-0.010000000000000009,-24.68665022954042,0.12,229.34563603881872,0.09999999999999998,199.41725520087874,0.10999999999999999,181.90463330638119,0.10999999999999999,204.6589858092783
